W/FCO,H2/CO,Temp,pressure,X_CO,S_CO2,S_CH4,S_C2C4p,S_C2C4=
29.26829268292683,1.0,480,15,0.025759200106247215,0.45624860842598713,0.00035614235720683187,0.0005223545530880758,0.037161228382596286
34.146341463414636,1.0,480,15,0.02923480938752765,0.45801530035543725,0.0003669312027521763,0.0005371666407636236,0.03802920230586161
39.024390243902445,1.0,480,15,0.032534062553877474,0.45938946815410514,0.00037733703614375075,0.0005514257002495708,0.03885127529806037
43.90243902439025,1.0,480,15,0.035676647920181215,0.46050349652663486,0.00038739804394884045,0.0005651898720355625,0.03963238358070037
48.78048780487806,1.0,480,15,0.03867926344387529,0.4614350549313996,0.0003971435109876273,0.0005785040877295015,0.04037641663989596
53.65853658536586,1.0,480,15,0.04155612684400334,0.46223275153470794,0.00040659776303107774,0.0005914056368538066,0.041086634730454936
58.53658536585366,1.0,480,15,0.04431939280787767,0.46292877848846486,0.000415782128296165,0.0006039270140562839,0.041765884725866544
63.41463414634148,1.0,480,15,0.0469795360903863,0.46354515567301074,0.00042471525424818304,0.0006160964280999677,0.042416647949581325
68.29268292682927,1.0,480,15,0.04954562632455539,0.46409758050889643,0.00043341385667897126,0.0006279389548785688,0.04304113015413867
24.39024390243903,1.0,510,1,0.11151082289442382,0.4926526431975165,0.0005724623165470492,0.0006449530687772383,0.17578343102260052
29.26829268292683,1.0,510,1,0.12322402743569605,0.49292528054603224,0.0006071727636233298,0.0006733019553146868,0.18319439632226386
34.146341463414636,1.0,510,1,0.13378027830826522,0.4931540780374482,0.0006391352137466934,0.0006988748495305625,0.1898130598877273
39.024390243902445,1.0,510,1,0.14342613615941413,0.4933497310545394,0.0006688968060380737,0.0007222687962902296,0.19580765978859807
43.90243902439025,1.0,510,1,0.15233265251871375,0.49351968626741394,0.0006968481672971912,0.0007439021704728668,0.20129640368188403
48.78048780487806,1.0,510,1,0.16062406921010564,0.49366924388930755,0.0007232787261580529,0.0007640800366094902,0.20636570538664958
53.65853658536586,1.0,510,1,0.16839390201394677,0.4938022965458769,0.0007484095471196774,0.0007830321394977208,0.21108080371701674
58.53658536585366,1.0,510,1,0.1757145583451678,0.49392175842404484,0.0007724137474095779,0.0008009361032866338,0.21549225705000694
63.41463414634148,1.0,510,1,0.18264342045736992,0.494029875980841,0.0007954297785187387,0.0008179323337117507,0.2196401219357468
68.29268292682927,1.0,510,1,0.18922685952080798,0.49412838105799634,0.0008175702426648246,0.0008341337851999383,0.22355669684147322
24.39024390243903,1.0,510,2,0.11849104884383066,0.48759001125641904,0.0006089752647287725,0.0007325961995567981,0.1395181598371064
29.26829268292683,1.0,510,2,0.13034535371939304,0.48811382281449844,0.0006486124317738553,0.0007693812757557301,0.1460330151742033
34.146341463414636,1.0,510,2,0.1410435369480194,0.4885430576201216,0.0006848998775655832,0.0008025402238196341,0.15181438837845657
39.024390243902445,1.0,510,2,0.15083236189263205,0.4889042313047306,0.0007185412010987599,0.0008328883253734832,0.1570251824531979
43.90243902439025,1.0,510,2,0.15988272502309409,0.4892143567016032,0.0007500273513991063,0.0008609855017003335,0.16177765873864722
48.78048780487806,1.0,510,2,0.16831863190337826,0.48948495366695316,0.0007797163552980128,0.0008872343111911574,0.16615279072795253
53.65853658536586,1.0,510,2,0.1762333632112768,0.4897241404370954,0.0008078784249986678,0.0009119346475471227,0.17021108940307944
58.53658536585366,1.0,510,2,0.18369913225850532,0.4899378314136034,0.0008347231972007706,0.0009353163918861672,0.17399907850766677
63.41463414634148,1.0,510,2,0.19077315362370406,0.49013047505990903,0.0008604171249717242,0.0009575600272148458,0.1775533886089885
68.29268292682927,1.0,510,2,0.19750165615544235,0.4903054758608847,0.0008850948331445075,0.0009788099823391167,0.180903414522301
24.39024390243903,1.0,510,3,0.1197185103437175,0.4835176974092536,0.0006510049087350935,0.0008068352830146168,0.12434668310510347
29.26829268292683,1.0,510,3,0.13153588222229073,0.4842265883889471,0.0006945691394672987,0.0008498107075536092,0.13035512393088938
34.146341463414636,1.0,510,3,0.14220338172468683,0.48480481072394516,0.0007343944681235321,0.0008886123093884738,0.13567246545863024
39.024390243902445,1.0,510,3,0.1519668487457878,0.4852898638697206,0.0007712737701782749,0.0009241864367435506,0.14045383789061253
43.90243902439025,1.0,510,3,0.16099642356535382,0.48570549847438654,0.0008057581404287945,0.0009571804521035581,0.14480578463881486
48.78048780487806,1.0,510,3,0.1694154998864954,0.4860676288116696,0.0008382483061025826,0.0009880583274119608,0.1488049540557135
53.65853658536586,1.0,510,3,0.1773168574348316,0.4863874045971286,0.0008690460965190895,0.0010171649070712244,0.1525085164814705
58.53658536585366,1.0,510,3,0.18477229313256982,0.48667290212810427,0.0008983852943144612,0.001044763994339093,0.15596035346159895
63.41463414634148,1.0,510,3,0.19183868194836262,0.4869301592175016,0.0009264512371543464,0.0010710623072895283,0.15919495929202065
68.29268292682927,1.0,510,3,0.19856195891985584,0.4871637946522405,0.0009533937120954191,0.0010962250781373078,0.16223998683698518
24.39024390243903,1.0,510,5,0.11929547525465034,0.4769944524417917,0.0007213214590248638,0.0009239493393622675,0.10871326852500053
29.26829268292683,1.0,510,5,0.13097193035950883,0.47797329560739604,0.0007710455231037618,0.000976548355721198,0.11410793879517653
34.146341463414636,1.0,510,5,0.1415111079110356,0.47877091539741395,0.0008164664310518826,0.001024189398786086,0.118865589841592
39.024390243902445,1.0,510,5,0.15115700008533217,0.47943978098930573,0.0008584994897230103,0.0010679982420221995,0.12313056575301363
43.90243902439025,1.0,510,5,0.16007827369646366,0.48001294409711603,0.0008977801507540812,0.0011087434217844376,0.12700186294496832
48.78048780487806,1.0,510,5,0.16839713720735972,0.4805124658790208,0.000934770094792587,0.0011469748103238545,0.13055060693055212
53.65853658536586,1.0,510,5,0.1762054055546679,0.4809537558051941,0.0009698168371327643,0.0011831004824808078,0.13382977890839354
58.53658536585366,1.0,510,5,0.18357408121638097,0.48134795372784606,0.0010031894033179865,0.0012174321918715497,0.136879989472622
63.41463414634148,1.0,510,5,0.19055937334536543,0.48170337147485387,0.0010351009955043614,0.0012502139597760755,0.1397331182413185
68.29268292682927,1.0,510,5,0.19720665717970332,0.4820263605660061,0.0010657238580111996,0.00128164063679689,0.14241468476501074
24.39024390243903,1.0,510,7,0.11803844817800502,0.4717492142786492,0.000777158044376002,0.00101574685508334,0.09979500982688772
29.26829268292683,1.0,510,7,0.12957693797393977,0.47292425831838336,0.0008316750745036395,0.0010759873621835193,0.1047905767665528
34.146341463414636,1.0,510,7,0.13998896302932706,0.4738830580138307,0.0008814707032374823,0.001130686796810989,0.1091857070340539
39.024390243902445,1.0,510,7,0.1495168723359751,0.47468811862781674,0.0009275475778037474,0.0011810978092355114,0.11311732265593613
43.90243902439025,1.0,510,7,0.15832805649267223,0.4753788227341602,0.0009706022731953643,0.0012280754095640568,0.11667931345941587
48.78048780487806,1.0,510,7,0.16654371410844104,0.47598145448824064,0.0010111411008524652,0.001272231139562058,0.11993909447812162
53.65853658536586,1.0,510,7,0.174254845087917,0.47651438759411474,0.0010495453399838731,0.0013140187565660068,0.12294684478258511
58.53658536585366,1.0,510,7,0.18153177979942747,0.47699092014744693,0.0010861102798005394,0.001353784886189171,0.12574099101785913
63.41463414634148,1.0,510,7,0.18843016893820774,0.4774209710050493,0.0011210699770327441,0.001391800788913521,0.12835165896354855
68.29268292682927,1.0,510,7,0.19499491908943012,0.4778121257553539,0.0011546135661423154,0.001428283068863148,0.13080293239201318
24.39024390243903,1.0,510,10,0.11593131559458192,0.4653074657629587,0.0008441244603246889,0.0011263063292824645,0.09116511168085879
29.26829268292683,1.0,510,10,0.12729300912317632,0.46670038738044517,0.0009043227775576287,0.001195885923977286,0.09573466313740389
34.146341463414636,1.0,510,10,0.1375415140042796,0.46784022363585176,0.000959322323292056,0.0012592446654254603,0.09974481720017661
39.024390243902445,1.0,510,10,0.14691708676696247,0.468799605622507,0.0010102220030105051,0.0013177739359087441,0.1033241622699403
43.90243902439025,1.0,510,10,0.1555855341307285,0.4696244216960064,0.001057786702812326,0.0013724243283105883,0.10656086665958733
48.78048780487806,1.0,510,10,0.163666807689952,0.470345398288496,0.001102573271732888,0.0014238763839913883,0.10951819766321699
53.65853658536586,1.0,510,10,0.17125091746027143,0.47098403110442877,0.001145001387502611,0.0014726352636273664,0.11224317416900752
58.53658536585366,1.0,510,10,0.17840737739440793,0.47155592765906273,0.0011853964521039335,0.0015190872762124003,0.1147717514375223
63.41463414634148,1.0,510,10,0.1851911661243345,0.4720727403003426,0.0012240165242316894,0.0015635349501112279,0.11713205835087985
68.29268292682927,1.0,510,10,0.1916466221061185,0.47254339248369476,0.001261070267528177,0.001606220128863988,0.11934653429710543
24.39024390243903,1.0,510,15,0.11257488233063406,0.45687083785878885,0.0009298459785132312,0.0012694856856363956,0.08214280843657057
29.26829268292683,1.0,510,15,0.12370389183338326,0.4585127686482857,0.0009971667885900056,0.0013512587636769697,0.08622046025006083
34.146341463414636,1.0,510,15,0.133736969245293,0.45986292014811747,0.0010587192613309498,0.0014259584143596334,0.08978998303535861
39.024390243902445,1.0,510,15,0.14291147544243132,0.4610038166463363,0.0011157112470509547,0.0014951322368025948,0.09296948539599775
43.90243902439025,1.0,510,15,0.15139109697370068,0.4619879419196162,0.0011689867815803483,0.0015598411746492698,0.09583991695736932
48.78048780487806,1.0,510,15,0.15929416894695958,0.4628506086733943,0.0012191620177183454,0.0016208469391129075,0.09845925896290933
53.65853658536586,1.0,510,15,0.16670941029992392,0.46361665072915365,0.0012667024683865361,0.0016787167557564626,0.1008705001415317
58.53658536585366,1.0,510,15,0.1737053050661601,0.46430413913894425,0.0013119695346628204,0.0017338855154794025,0.10310639981467559
63.41463414634148,1.0,510,15,0.18033597021515935,0.464926633068444,0.0013552503558261248,0.0017866950812363076,0.10519250781671209
68.29268292682927,1.0,510,15,0.1866450279811963,0.4654945316332457,0.0013967773019754575,0.0018374196128050474,0.10714912554429878
24.39024390243903,1.0,540,1,0.24043539802700964,0.49413387979426565,0.0020643097004008947,0.001535927612621574,0.40136845489614575
29.26829268292683,1.0,540,1,0.259333072024754,0.49433880422035914,0.0022231216730882212,0.001601184827251107,0.41618085093314894
34.146341463414636,1.0,540,1,0.2759721334970767,0.49450148478124856,0.002369396057237384,0.0016592185729295626,0.42889993907563445
39.024390243902445,1.0,540,1,0.2908621168578315,0.4946344475583389,0.0025057652288233445,0.0017117865561618792,0.4400284256183956
43.90243902439025,1.0,540,1,0.3043514508106704,0.4947455307869478,0.0026340538274899667,0.0017600660413537622,0.44990527947202524
48.78048780487806,1.0,540,1,0.31669019143598576,0.49483993437444257,0.0027555874262877303,0.001804885762590197,0.45877058984584257
53.65853658536586,1.0,540,1,0.32806457949385504,0.49492126250117535,0.002871364587519008,0.001846851949486856,0.4668009753635276
58.53658536585366,1.0,540,1,0.33861746890878575,0.49499211448179603,0.002982159678413467,0.001886421948727675,0.4741303610675879
63.41463414634148,1.0,540,1,0.34846109662955604,0.4950544112130425,0.0030885874031632227,0.0019239494610107585,0.48086280370526396
68.29268292682927,1.0,540,1,0.35768544447011685,0.4951096153149667,0.003191145266379594,0.0019597138153749963,0.4870808317259723
24.39024390243903,1.0,540,2,0.2635127575311472,0.49042968890267374,0.0020450264946605544,0.001774001346563524,0.3188138450276095
29.26829268292683,1.0,540,2,0.28410018618508726,0.4908221372865032,0.002204697822429751,0.0018645770053699047,0.3321086954449382
34.146341463414636,1.0,540,2,0.302319638969918,0.4911363462272263,0.0023514550668102237,0.0019462257845245137,0.34358972670618576
39.024390243902445,1.0,540,2,0.3186977418040331,0.491395595878206,0.0024880701302232382,0.0020211001796299494,0.3536921752126277
43.90243902439025,1.0,540,2,0.3335955625594881,0.4916143756212715,0.002616452787569038,0.0020906379174700615,0.36270882739584503
48.78048780487806,1.0,540,2,0.3472728485477733,0.49180226552850403,0.002737983848450548,0.002155849456247105,0.3708467520862713
53.65853658536586,1.0,540,2,0.35992352375707237,0.4919659040952077,0.002853699262091757,0.002217473372266448,0.3782581384972274
58.53658536585366,1.0,540,2,0.371696687913769,0.49211005879450026,0.002964399374165652,0.002276066621667196,0.3850583002108704
63.41463414634148,1.0,540,2,0.38270976374721977,0.49223826249945923,0.0030707174478607907,0.0023320600897786346,0.39133681458310177
68.29268292682927,1.0,540,2,0.39305707131976053,0.4923532009923692,0.003173164640260174,0.00238579434691664,0.39716472187045837
24.39024390243903,1.0,540,3,0.27023311719384513,0.4871967819399986,0.002114941181524804,0.0019678171110206893,0.28307021808235217
29.26829268292683,1.0,540,3,0.2913179096551105,0.4877439089798362,0.002280700894236837,0.0020768682991645923,0.29531184228624163
34.146341463414636,1.0,540,3,0.31001254429244784,0.48818353308802276,0.0024328800482957594,0.00217582220948533,0.30589461224620407
39.024390243902445,1.0,540,3,0.32684666532247875,0.48854764334476664,0.0025744163435616795,0.0022670945656216085,0.31521868438640016
43.90243902439025,1.0,540,3,0.3421835702148731,0.4888561270175704,0.0027073304581423908,0.002352296762557313,0.3235527390858633
48.78048780487806,1.0,540,3,0.3562847450759451,0.4891221229277816,0.002833081232951056,0.0024325602974905685,0.33108645207091636
53.65853658536586,1.0,540,3,0.3693455074595988,0.4893547336662776,0.0029527617793557496,0.0025087118685763257,0.33795899218297265
58.53658536585366,1.0,540,3,0.3815161110956343,0.48956049962665676,0.003067215610965432,0.002581374868154689,0.34427563814034084
63.41463414634148,1.0,540,3,0.39291494168863084,0.4897442653678144,0.0031771094352685708,0.0026510317413237115,0.3501180428018853
68.29268292682927,1.0,540,3,0.40363714496719993,0.48990971584845583,0.0032829808514601884,0.0027180640896680634,0.355550868805903
24.39024390243903,1.0,540,5,0.27397063668138744,0.48174346303561205,0.00227181304621526,0.0022808560103730296,0.24634702555842922
29.26829268292683,1.0,540,5,0.2952765163861121,0.48253829848830554,0.0024508311614023777,0.0024193162279292075,0.25725628507658993
34.146341463414636,1.0,540,5,0.31419545474663624,0.48317966954842895,0.0026149748422036353,0.0025458092369244133,0.26668587474872774
39.024390243902445,1.0,540,5,0.33125570228761114,0.48371309776594207,0.002767481793585611,0.0026631393935764927,0.27499663678858804
43.90243902439025,1.0,540,5,0.3468195398157581,0.48416689111225975,0.002910576438287916,0.002773176712047663,0.2824299801355939
48.78048780487806,1.0,540,5,0.36114771795319023,0.4845597691902729,0.003045862993591865,0.0028772350616682383,0.2891557256630867
53.65853658536586,1.0,540,5,0.37443502638944404,0.48490470916617784,0.0031745422151014907,0.0029762756957705267,0.29529804134833787
58.53658536585366,1.0,540,5,0.38683130801399346,0.4852110427615386,0.0032975398915729153,0.0030710251473356183,0.3009505491359804
63.41463414634148,1.0,540,5,0.3984546602882516,0.48548569322703894,0.0034155870209220695,0.0031620473150777637,0.30618563691829775
68.29268292682927,1.0,540,5,0.40940001374491874,0.4857339237477215,0.0035292724669547843,0.003249789797301141,0.31106045818248146
24.39024390243903,1.0,540,7,0.274305505213146,0.4771879765641826,0.002411910106933316,0.002534398800088605,0.22558602670489486
29.26829268292683,1.0,540,7,0.29556426458724105,0.4781798804168757,0.0026028777180772907,0.0026969425283613875,0.23563677910980418
34.146341463414636,1.0,540,7,0.3144526548801694,0.4789825257210616,0.0027778535005005883,0.002845911340629934,0.24431942446611474
39.024390243902445,1.0,540,7,0.3314955766083467,0.4796518207556717,0.002940326543978098,0.002984412034856916,0.25197042551263216
43.90243902439025,1.0,540,7,0.34705286829380455,0.48022258209545643,0.003092692974317062,0.0031145201839802832,0.25881411351579164
48.78048780487806,1.0,540,7,0.3613834387485053,0.48071786344780076,0.003236680143661377,0.003237698206107222,0.2650077821921505
53.65853658536586,1.0,540,7,0.3746806491986119,0.48115365897746587,0.003373580439354353,0.0033550199209295252,0.2706660872113383
58.53658536585366,1.0,540,7,0.38709323371759874,0.4815414904527276,0.0035043898395345553,0.0034673004650376395,0.27587524345948233
63.41463414634148,1.0,540,7,0.39873838181272336,0.48188990899873324,0.0036298945159784868,0.0035751756791694146,0.28070174698741385
68.29268292682927,1.0,540,7,0.4097103009524141,0.48220542532626876,0.0037507274484919416,0.003679152947415134,0.28519798767647553
24.39024390243903,1.0,540,10,0.27321112176038564,0.47143037123082,0.0025887424297358005,0.002848331187615789,0.2055867332468557
29.26829268292683,1.0,540,10,0.2942906628230326,0.4726606708720107,0.0027949464913533005,0.003040997601105942,0.2147480659652304
34.146341463414636,1.0,540,10,0.31302696365155214,0.47365925375101964,0.0029837579246715608,0.003217903991576055,0.2226569541205679
39.024390243902445,1.0,540,10,0.3299398151408841,0.47449416871969813,0.003158975669445991,0.003382537030674477,0.22962388635145609
43.90243902439025,1.0,540,10,0.3453852842139694,0.47520789173428646,0.00332320827406453,0.00353723904136959,0.2358549497120608
48.78048780487806,1.0,540,10,0.35961943146375874,0.47582860111233366,0.0034783357210198553,0.003683671405052357,0.24149406412731894
53.65853658536586,1.0,540,10,0.37283340131093845,0.4763758803010128,0.003625764228564042,0.0038230633131414614,0.24664577455237244
58.53658536585366,1.0,540,10,0.38517416195429344,0.4768638615498909,0.0037665772639037805,0.003956355572033293,0.2513884729682416
63.41463414634148,1.0,540,10,0.3967574915620977,0.4773030469012257,0.0039016296860644012,0.004084288194009536,0.2557824806841879
68.29268292682927,1.0,540,10,0.40767640789751436,0.47770144755685257,0.004031609828311281,0.004207457032842017,0.25987525056046407
24.39024390243903,1.0,540,15,0.27040686462237806,0.4636474987220434,0.0028214572325467183,0.003264957429978424,0.1846405031783677
29.26829268292683,1.0,540,15,0.2911544173492271,0.4651831535304383,0.0030478597172031515,0.0034975141193634715,0.19281882093970448
34.146341463414636,1.0,540,15,0.3095989487778765,0.46643398273978737,0.0032550280417330646,0.0037110173146068337,0.19987396507949357
39.024390243902445,1.0,540,15,0.32625295585561376,0.46748294643098154,0.0034471622245983726,0.003909506052196008,0.20608555243530582
43.90243902439025,1.0,540,15,0.34146709612797843,0.468382010819073,0.0036271464834497784,0.004095727389522354,0.21163817762005585
48.78048780487806,1.0,540,15,0.35549329883767267,0.46916574410442385,0.003797059375217807,0.004271655279969076,0.21666021072558495
53.65853658536586,1.0,540,15,0.3685194783785326,0.46985823947844635,0.003958455582099182,0.004438769509995277,0.22124463427011906
58.53658536585366,1.0,540,15,0.380690032152845,0.47047691263115277,0.004112532671311812,0.00459821695446313,0.22546103809715778
63.41463414634148,1.0,540,15,0.3921186252384341,0.4710347412888177,0.004260235652241248,0.004750910762405501,0.22936293857916637
68.29268292682927,1.0,540,15,0.40289656155608533,0.4715416333365793,0.004402325057281905,0.0048975938761951585,0.2329924307174269
24.39024390243903,1.0,570,1,0.36836879755910457,0.49428928327826654,0.007721604588183385,0.002796700552458975,0.6860451411399195
29.26829268292683,1.0,570,1,0.3889279070052455,0.4943499122901226,0.008374285220108985,0.0028885988627814522,0.6974899748303212
34.146341463414636,1.0,570,1,0.40644506438825945,0.4943884969570566,0.008973698645994477,0.002972340355753613,0.7066136607773446
39.024390243902445,1.0,570,1,0.42167637332691976,0.4944125354247417,0.009530815320861264,0.0030501295655258197,0.7140946026282341
43.90243902439025,1.0,570,1,0.4351266804085083,0.49442651394168013,0.010053258724794378,0.003123361512925923,0.7203619894798793
48.78048780487806,1.0,570,1,0.44715035305169604,0.4944332859167159,0.010546583990347662,0.0031929730006876873,0.7257027535328993
53.65853658536586,1.0,570,1,0.458005942024148,0.49443475800975106,0.01101498921860498,0.0032596231261974203,0.7303171443476273
58.53658536585366,1.0,570,1,0.4678879629340451,0.4944322495093931,0.011461739976993502,0.003323793297684201,0.7343497799209506
63.41463414634148,1.0,570,1,0.4769464755273979,0.4944267037655421,0.01188943687143272,0.0033858462309356474,0.7379080963926233
68.29268292682927,1.0,570,1,0.4852996698461598,0.4944188110356392,0.012300191817995356,0.003446062388986826,0.7410737958208675
24.39024390243903,1.0,570,2,0.4349120169286934,0.4919028607981357,0.007090398858011321,0.003529992500050269,0.5765365125856096
29.26829268292683,1.0,570,2,0.4598654249510836,0.492083694810791,0.007705809297621536,0.003696737670763606,0.5902269646841557
